PERMNO,DATE,RET,YEAR
11996,08/26/2010,0.002313,2010
11996,08/27/2010,0.000769,2010
11996,08/30/2010,-0.003459,2010
11996,08/31/2010,-0.005785,2010
11996,09/01/2010,0.011559,2010
11996,09/02/2010,0.000385,2010
11996,09/03/2010,0.005004,2010
11996,09/07/2010,-0.002298,2010
11996,09/08/2010,-0.006910,2010
11996,09/09/2010,0.006185,2010
11996,09/10/2010,0.004187,2010
11996,09/13/2010,0.006542,2010
11996,09/14/2010,0.006842,2010
11996,09/15/2010,-0.004153,2010
11996,09/16/2010,0.000000,2010
11996,09/17/2010,0.000000,2010
11996,09/20/2010,0.004166,2010
11996,09/21/2010,0.004152,2010
11996,09/22/2010,0.008274,2010
11996,09/23/2010,-0.004847,2010
11996,09/24/2010,0.004121,2010
11996,09/27/2010,0.002332,2010
11996,09/28/2010,0.003998,2010
11996,09/29/2010,0.000745,2010
11996,09/30/2010,0.001482,2010
11996,10/01/2010,0.007033,2010
11996,10/04/2010,-0.002214,2010
11996,10/05/2010,0.009601,2010
11996,10/06/2010,0.002926,2010
11996,10/07/2010,0.002188,2010
11996,10/08/2010,0.002547,2010
11996,10/11/2010,-0.003630,2010
11996,10/12/2010,0.002550,2010
11996,10/13/2010,0.006904,2010
11996,10/14/2010,0.003609,2010
11996,10/15/2010,-0.005214,2010
11996,10/18/2010,-0.001265,2010
11996,10/19/2010,-0.005067,2010
11996,10/20/2010,0.000000,2010
11996,10/21/2010,-0.004729,2010
11996,10/22/2010,-0.001023,2010
11996,10/25/2010,0.009805,2010
11996,10/26/2010,-0.006884,2010
11996,10/27/2010,-0.008026,2010
11996,10/28/2010,0.004777,2010
11996,10/29/2010,0.001907,2010
11996,11/01/2010,0.002850,2010
11996,11/02/2010,0.003656,2010
11996,11/03/2010,0.008015,2010
11996,11/04/2010,0.010481,2010
11996,11/05/2010,-0.004649,2010
11996,11/08/2010,-0.006468,2010
11996,11/09/2010,-0.005063,2010
11996,11/10/2010,-0.002181,2010
11996,11/11/2010,-0.003862,2010
11996,11/12/2010,-0.004535,2010
11996,11/15/2010,-0.021675,2010
11996,11/16/2010,-0.007135,2010
11996,11/17/2010,0.010590,2010
11996,11/18/2010,0.007111,2010
11996,11/19/2010,0.005574,2010
11996,11/22/2010,-0.001848,2010
11996,11/23/2010,-0.015916,2010
11996,11/24/2010,0.002329,2010
11996,11/26/2010,-0.018463,2010
11996,11/29/2010,-0.002834,2010
11996,11/30/2010,0.002838,2010
11996,12/01/2010,0.006539,2010
11996,12/02/2010,0.008544,2010
11996,12/03/2010,0.004160,2010
11996,12/06/2010,-0.001507,2010
11996,12/07/2010,0.001509,2010
11996,12/08/2010,-0.004520,2010
11996,12/09/2010,-0.003784,2010
11996,12/10/2010,0.004558,2010
11996,12/13/2010,-0.000151,2010
11996,12/14/2010,-0.002874,2010
11996,12/15/2010,-0.006447,2010
11996,12/16/2010,-0.006107,2010
11996,12/17/2010,0.003456,2010
11996,12/20/2010,-0.001531,2010
11996,12/21/2010,0.004599,2010
11996,12/22/2010,0.004578,2010
11996,12/23/2010,0.002848,2010
11996,12/27/2010,-0.004734,2010
11996,12/28/2010,0.001522,2010
11996,12/29/2010,0.006991,2010
11996,12/30/2010,0.005112,2010
11996,12/31/2010,0.004257,2010
11999,07/30/2010,-0.039689,2010
11999,08/02/2010,0.077796,2010
11999,08/03/2010,0.014286,2010
11999,08/04/2010,0.003706,2010
11999,08/05/2010,-0.014032,2010
11999,08/06/2010,-0.009738,2010
11999,08/09/2010,0.057489,2010
11999,08/10/2010,-0.024320,2010
11999,08/11/2010,-0.028592,2010
11999,08/12/2010,0.056604,2010
11999,08/13/2010,-0.005000,2010
11999,08/16/2010,0.022972,2010
11999,08/17/2010,0.056140,2010
11999,08/18/2010,-0.026578,2010
11999,08/19/2010,0.025939,2010
11999,08/20/2010,0.006653,2010
11999,08/23/2010,0.013880,2010
11999,08/24/2010,-0.025424,2010
11999,08/25/2010,-0.016722,2010
