PERMNO,DATE,RET,YEAR
30402,09/26/1979,0.000000,1979
30402,09/27/1979,0.014925,1979
30402,09/28/1979,0.014706,1979
30402,10/01/1979,-0.014493,1979
30402,10/02/1979,0.007353,1979
30402,10/03/1979,0.014599,1979
30402,10/04/1979,0.000000,1979
30402,10/05/1979,0.007194,1979
30402,10/08/1979,-0.007143,1979
30402,10/09/1979,-0.064748,1979
30402,10/10/1979,-0.038462,1979
30402,10/11/1979,0.000000,1979
30402,10/12/1979,0.024000,1979
30402,10/15/1979,0.007813,1979
30402,10/16/1979,0.015504,1979
30402,10/17/1979,-0.015267,1979
30402,10/18/1979,0.023256,1979
30402,10/19/1979,-0.022727,1979
30402,10/22/1979,-0.015504,1979
30402,10/23/1979,-0.007874,1979
30402,10/24/1979,0.015873,1979
30402,10/25/1979,-0.015625,1979
30402,10/26/1979,0.007937,1979
30402,10/29/1979,0.007874,1979
30402,10/30/1979,0.015625,1979
30402,10/31/1979,0.003846,1979
30402,11/01/1979,-0.019455,1979
30402,11/02/1979,0.000000,1979
30402,11/05/1979,-0.007937,1979
30402,11/06/1979,-0.008000,1979
30402,11/07/1979,0.000000,1979
30402,11/08/1979,0.008065,1979
30402,11/09/1979,-0.008000,1979
30402,11/12/1979,0.008065,1979
30402,11/13/1979,0.000000,1979
30402,11/14/1979,-0.008000,1979
30402,11/15/1979,0.008065,1979
30402,11/16/1979,-0.016000,1979
30402,11/19/1979,0.008130,1979
30402,11/20/1979,0.000000,1979
30402,11/21/1979,0.008065,1979
30402,11/23/1979,0.016000,1979
30402,11/26/1979,0.015748,1979
30402,11/27/1979,0.000000,1979
30402,11/28/1979,0.000000,1979
30402,11/29/1979,-0.003876,1979
30402,11/30/1979,-0.003891,1979
30402,12/03/1979,-0.007813,1979
30402,12/04/1979,-0.007874,1979
30402,12/05/1979,-0.015873,1979
30402,12/06/1979,0.008065,1979
30402,12/07/1979,0.000000,1979
30402,12/10/1979,0.016000,1979
30402,12/11/1979,-0.007874,1979
30402,12/12/1979,0.007937,1979
30402,12/13/1979,0.007874,1979
30402,12/14/1979,-0.007813,1979
30402,12/17/1979,-0.003937,1979
